"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"iattc",-127.5,-7.5,1992,626.61,167.41,4276,125.71,2785,4.82,379,36.88,1112
"iattc",-127.5,-7.5,1992,70.558,13.23,265,9.61,190,0,0,3.62,75
"iattc",-127.5,-7.5,1993,9579.923,0,92146,0,54661,0,6046,0,31439
"iattc",-127.5,-7.5,1993,421.988,111.75,12015,87.47,8371,3.34,722,20.94,2922
"iattc",-127.5,-7.5,1994,10135.172,0,101887,0,53302,0,5202,0,43383
"iattc",-127.5,-7.5,1994,419.118,107.16,8859,90.69,6638,1.71,149,14.76,2072
"iattc",-127.5,-7.5,1995,5497.969,0,62930,0,30558,0,9493,0,22879
"iattc",-127.5,-7.5,1995,642.808,177.15,5129,140.13,3629,9.56,562,27.46,938
"iattc",-127.5,-7.5,1996,3893.244,0,36075,0,21574,0,2079,0,12422
"iattc",-127.5,-7.5,1996,971.809,221.59,5350,191.55,4274,1.71,115,28.33,961
"iattc",-127.5,-7.5,1997,3835.546,0,47648,0,20076,0,3594,0,23978
"iattc",-127.5,-7.5,1997,717.778,198.49,5368,146.51,3455,4.04,235,47.94,1678
"iattc",-127.5,-7.5,1998,2308.498,0,24303,0,12933,0,3362,0,8008
"iattc",-127.5,-7.5,1998,292.015,109.5,3265,88.98,2449,2.68,154,17.84,662
"iattc",-127.5,-7.5,1998,13.716,16.76,838,0,0,16.76,838,0,0
"iattc",-127.5,-7.5,1999,4048.703,0,34075,0,18268,0,715,0,15092
"iattc",-127.5,-7.5,1999,483.506,129.05,3797,84.16,1918,1.83,113,43.06,1766
"iattc",-127.5,-7.5,1999,449.488,189.43,6190,177.79,5824,0,0,11.64,366
"iattc",-127.5,-7.5,2000,4252.756,0,55428,0,22323,0,1584,0,31521
"iattc",-127.5,-7.5,2000,1036.499,374.24,10743,241.03,5775,2.42,148,130.79,4820
"iattc",-127.5,-7.5,2000,466.116,212.28,5954,169.68,4438,0.24,12,42.36,1504
"iattc",-127.5,-7.5,2001,418.72,88.81,0,70.25,0,1.34,0,17.22,0
"iattc",-127.5,-7.5,2001,5561.878,0,63626,0,34907,0,4370,0,24349
"iattc",-127.5,-7.5,2001,2239.074,742.46,18794,532.78,10915,12,815,197.68,7064
"iattc",-127.5,-7.5,2001,651.74,312.71,9554,166.42,2897,42.31,3589,103.98,3068
"iattc",-127.5,-7.5,2002,568.3,174.1,0,139.1,0,7.4,0,27.6,0
"iattc",-127.5,-7.5,2002,5409.939,0,44826,0,29631,0,4134,0,11061
"iattc",-127.5,-7.5,2002,1212.128,507.99,12165,396.34,8817,5.83,341,105.82,3007
"iattc",-127.5,-7.5,2002,1218.746,789.89,24471,451.34,12287,132.52,7490,206.03,4694
"iattc",-127.5,-7.5,2003,1007.81,234.59,0,184.9,0,18.68,0,31.01,0
"iattc",-127.5,-7.5,2003,4167.313,0,34084,0,17654,0,5380,0,11050
"iattc",-127.5,-7.5,2003,3732.517,746.354242762,0,564.39,0,8.014242762,0,173.95,0
"iattc",-127.5,-7.5,2003,2265.504,927.14,23477,638.08,12530,44.96,2867,244.1,8080
"iattc",-127.5,-7.5,2004,331.924,111.73,0,80.55,0,7.05,0,24.13,0
"iattc",-127.5,-7.5,2004,4142.265,0,37008,0,22867,0,5000,0,9141
"iattc",-127.5,-7.5,2004,3269.008,813.15,0,669.06,0,15.04,0,129.05,0
"iattc",-127.5,-7.5,2004,548.225,168.6,3816,115.61,2256,1.81,109,51.18,1451
"iattc",-127.5,-7.5,2005,681,157.42,0,75.67,0,39.07,0,42.68,0
"iattc",-127.5,-7.5,2005,2761.097,0,24156,0,14145,0,5803,0,4208
"iattc",-127.5,-7.5,2005,792.121,166.19,0,132.37,0,12.96,0,20.86,0
"iattc",-127.5,-7.5,2005,14.14,2.47,106,0.46,15,0.86,48,1.15,43
"iattc",-127.5,-7.5,2005,552.7,134.13,3599,107.23,2527,6.58,442,20.32,630
"iattc",-127.5,-7.5,2006,3247.638,0,27673,0,17485,0,4208,0,5980
"iattc",-127.5,-7.5,2006,1185.087,290.36,7313,247.81,5329,11.84,1011,30.71,973
"iattc",-127.5,-7.5,2006,1170.99,382.02,10402,280.25,6110,23.75,1510,78.02,2782
"iattc",-127.5,-7.5,2007,811.2,152.78,0,132.24,0,8.35,0,12.19,0
"iattc",-127.5,-7.5,2007,2271.718,0,20500,0,11906,0,4121,0,4473
"iattc",-127.5,-7.5,2007,530.064,144.97,2761,131.14,2294,1.06,76,12.77,391
"iattc",-127.5,-7.5,2007,221.1,57.03,1488,45.22,997,3.46,204,8.35,287
"iattc",-127.5,-7.5,2008,84,13.21,287,12.61,261,0,0,0.6,26
"iattc",-127.5,-7.5,2008,3717.496,0,32425,0,23716,0,953,0,7756
"iattc",-127.5,-7.5,2008,130.185,28.53,651,27.6,610,0.07,5,0.86,36
"iattc",-127.5,-7.5,2008,305.04,95.68,2162,74.31,1404,1.68,98,19.69,660
"iattc",-127.5,-7.5,2009,340.888,111.09,3093,93.6,2262,3.14,184,14.35,647
"iattc",-127.5,-7.5,2009,2914.82,0,30227,0,19295,0,2467,0,8465
"iattc",-127.5,-7.5,2009,711.518,239.74,4683,219.61,4072,0.9,70,19.23,541
"iattc",-127.5,-7.5,2009,252,105.48,2575,76.57,1540,1.65,100,27.26,935
"iattc",-127.5,-7.5,2010,142.8,35.94,1115,30.44,862,1.59,123,3.91,130
"iattc",-127.5,-7.5,2010,4780.674,0,47012,0,28122,0,8616,0,10274
"iattc",-127.5,-7.5,2010,1795.257,586.14,14624,499.29,11007,24.07,1589,62.78,2028
"iattc",-127.5,-7.5,2010,123.12,33.53,724,29.03,574,0.17,11,4.33,139
"iattc",-127.5,-7.5,2011,185,32.19,754,27.15,546,0,0,5.04,208
"iattc",-127.5,-7.5,2011,3131.495,0,22096,0,12689,0,2428,0,6979
"iattc",-127.5,-7.5,2011,1028.345,261.82,5178,189.26,3227,3.87,241,68.69,1710
"iattc",-127.5,-7.5,2011,65,71.69,1920,41.43,948,4.45,254,25.81,718
"iattc",-127.5,-7.5,2012,445.472,77.37,2526,40.41,931,15.95,1025,21.01,570
"iattc",-127.5,-7.5,2012,3899.289,0,31007,0,14683,0,6107,0,10217
"iattc",-127.5,-7.5,2012,180.661,67.66,1179,51.95,841,0.14,16,15.57,322
"iattc",-127.5,-7.5,2012,86.34,23.6,577,19.78,413,1.72,117,2.1,47
"iattc",-127.5,-7.5,2013,416.72,58.64,1473,46.97,1054,5.25,226,6.42,193
"iattc",-127.5,-7.5,2013,3425.052,0,20146,0,12413,0,2952,0,4781
"iattc",-127.5,-7.5,2013,1370.759,373.54,8369,336.39,7351,3.82,231,33.33,787
"iattc",-127.5,-7.5,2013,102.07,20.58,597,14.6,325,1.75,105,4.23,167
"iattc",-127.5,-7.5,2014,503.9,94.2,2816,75.59,1916,10.13,646,8.48,254
"iattc",-127.5,-7.5,2014,2373.75,0,18357,0,11229,0,2555,0,4573
"iattc",-127.5,-7.5,2014,1103.795,305.02,5897,245.45,4400,5.04,333,54.53,1164
"iattc",-127.5,-7.5,2014,87,29.88,1104,13.49,274,4.46,295,11.93,535
"iattc",-127.5,-7.5,2015,819.966,263.14,10461,122.35,2971,121.43,6805,19.36,685
"iattc",-127.5,-7.5,2015,1546.249,0,13136,0,9871,0,1003,0,2262
"iattc",-127.5,-7.5,2015,967.377,355.66,8715,292.21,6208,12.47,824,50.98,1683
"iattc",-127.5,-7.5,2015,58.2,47.43,784,45.7,734,0.14,9,1.59,41
"iattc",-127.5,-7.5,2016,622.32,212.25,4946,187.61,4148,3.09,176,21.55,622
"iattc",-127.5,-7.5,2016,1389.31,0,12575,0,7475,0,1824,0,3276
"iattc",-127.5,-7.5,2016,904.046,294.98,7663,202.75,4229,17.28,1109,74.95,2325
"iattc",-127.5,-7.5,2016,43.2,35.84,0,25.74,0,0.09,0,10.01,0
"iattc",-127.5,-7.5,2016,258.912,96.12,1829,86.13,1517,0.88,56,9.11,256
"iattc",-127.5,-7.5,2016,33,0,130,0,69,0,0,0,61
"iattc",-127.5,-7.5,2017,2200.06,411.36,9315,332.18,6601,17.73,942,61.45,1772
"iattc",-127.5,-7.5,2017,1029.21,0,8490,0,4554,0,760,0,3176
"iattc",-127.5,-7.5,2017,1384.207,503.27,11122,374.72,6502,13.32,873,115.23,3747
"iattc",-127.5,-7.5,2017,7.5,1.85,0,1.02,0,0.75,0,0.08,0
"iattc",-127.5,-7.5,2017,382.34,104.97,2025,87.4,1540,0.53,31,17.04,454
"iattc",-127.5,-7.5,2017,375.925,0,929,0,596,0,27,0,306
"iattc",-127.5,-7.5,2018,571.017,133.62,4393,55.88,1066,30.96,2011,46.78,1316
"iattc",-127.5,-7.5,2018,2056.303,0,11019,0,8201,0,552,0,2266
"iattc",-127.5,-7.5,2018,473.431,193.14,4146,142.37,2471,9.71,597,41.06,1078
"iattc",-127.5,-7.5,2018,179.9,23.47,0,15.14,0,5.13,0,3.2,0
"iattc",-127.5,-7.5,2018,270.29,63.15,1047,50.67,791,0.16,10,12.32,246
"iattc",-127.5,-7.5,2018,349.241,0,953,0,734,0,43,0,176
"iattc",-127.5,-7.5,2019,571.169,106.34,2164,97.53,1816,3.36,184,5.45,164
"iattc",-127.5,-7.5,2019,772.95,0,10210,0,4257,0,1609,0,4344
"iattc",-127.5,-7.5,2019,204.361,89.18,2214,66.96,1487,2.22,127,20,600
"iattc",-127.5,-7.5,2019,352.9,76,0,60.35,0,0.32,0,15.33,0
"iattc",-127.5,-7.5,2019,66.76,18.92,456,15.01,340,0.18,10,3.73,106
"iattc",-127.5,-7.5,2019,438.91,0,1376,0,943,0,38,0,395
"iattc",-127.5,-7.5,2020,433.122,163.43,3713,142.02,3007,1.33,76,20.08,630
"iattc",-127.5,-7.5,2020,343.219,0,3577,0,2033,0,527,0,1017
"iattc",-127.5,-7.5,2020,2146.697,983.91,22432,651.13,13285,14.39,815,318.39,8332
"iattc",-127.5,-7.5,2020,853.333,271.94,5590,236.09,4291,4.74,269,31.11,1030
"iattc",-127.5,-7.5,2020,327.12,78.52,0,65.18,0,1.82,0,11.52,0
"iattc",-127.5,-7.5,2021,103.824,33.37,847,30.07,684,2.13,123,1.17,40
"iattc",-127.5,-7.5,2021,717.668,0,8628,0,3984,0,2469,0,2175
"iattc",-127.5,-7.5,2021,1186.97,500.82,12773,337.46,7413,20.38,1349,142.98,4011
"iattc",-127.5,-7.5,2021,521.904,129.81,3403,93.17,1969,5.11,306,31.53,1128
"iattc",-127.5,-7.5,2021,235.95,0,1068,0,747,0,51,0,270
"iattc",-127.5,-7.5,2022,512.544,227.27,5543,203.44,4754,4.24,273,19.59,516
"iattc",-127.5,-7.5,2022,900.834,0,7281,0,3279,0,1289,0,2713
"iattc",-127.5,-7.5,2022,1017.139,405.17,8726,269.48,4912,17.19,1130,118.5,2684
"iattc",-127.5,-7.5,2022,437.632,169.04,3080,139.24,2215,4.53,296,25.27,569
"iattc",-127.5,-7.5,2022,501.84,0,2134,0,1585,0,70,0,479
"iattc",-127.5,-7.5,2023,64.678,39.32,1000,30.09,619,3.69,228,5.54,153
"iattc",-127.5,-7.5,2023,313.938,0,3094,0,1708,0,245,0,1141
"iattc",-127.5,-7.5,2023,230.926,802.56,16684,618.2,11526,9.58,594,174.78,4564
"iattc",-127.5,-7.5,2023,101.6,52.23,1005,41.64,702,0.26,14,10.33,289
"iattc",-127.5,-7.5,2023,65.494,0,301,0,172,0,13,0,116
"iattc",-127.5,-7.5,2024,136.68,30.37,901,18.66,522,1.41,82,10.3,297
"iattc",-127.5,-7.5,2024,435.697,0,6805,0,2146,0,1110,0,3549
"iattc",-127.5,-7.5,2024,2197.326,1489.33,40468,934.58,21073,90.44,5617,464.31,13778
"iattc",-127.5,-7.5,2024,119.4,51.43,1280,34.09,720,2.06,111,15.28,449
"iattc",-127.5,-7.5,2024,11.4,0,110,0,37,0,1,0,72
"iattc",-122.5,-7.5,1957,439.674,0,23498,0,12042,0,311,0,11145
"iattc",-122.5,-7.5,1958,495.656,0,24338,0,15814,0,2258,0,6266
"iattc",-122.5,-7.5,1959,515.462,0,27088,0,17774,0,2210,0,7104
"iattc",-122.5,-7.5,1960,391.922,0,21572,0,11570,0,3909,0,6093
"iattc",-122.5,-7.5,1961,691.441,0,34675,0,20760,0,2952,0,10963
"iattc",-122.5,-7.5,1962,889.651,0,28554,0,21536,0,1525,0,5493
"iattc",-122.5,-7.5,1963,1484.704,0,46415,0,32290,0,1433,0,12692
"iattc",-122.5,-7.5,1964,1111.849,0,23890,0,15935,0,1749,0,6206
"iattc",-122.5,-7.5,1965,930.121,0,16646,0,9854,0,1157,0,5635
"iattc",-122.5,-7.5,1966,1200.76,0,23164,0,14725,0,1583,0,6856
"iattc",-122.5,-7.5,1967,1290.532,0,22882,0,14766,0,257,0,7859
"iattc",-122.5,-7.5,1968,850.215,0,15391,0,9615,0,91,0,5685
"iattc",-122.5,-7.5,1968,2.585,4.48,170,1.64,32,1.4,93,1.44,45
"iattc",-122.5,-7.5,1969,1763.497,0,33186,0,20534,0,848,0,11804
"iattc",-122.5,-7.5,1970,1597.875,0,23634,0,15691,0,834,0,7109
"iattc",-122.5,-7.5,1971,1587.839,0,17774,0,13847,0,382,0,3545
"iattc",-122.5,-7.5,1972,2715.9,0,31148,0,24539,0,805,0,5804
"iattc",-122.5,-7.5,1973,3023.456,0,39475,0,29086,0,478,0,9911
"iattc",-122.5,-7.5,1974,1550.863,0,13715,0,10553,0,59,0,3103
"iattc",-122.5,-7.5,1975,2212.907,0,19375,0,16072,0,57,0,3246
"iattc",-122.5,-7.5,1975,25.146,0,209,0,110,0,0,0,99
"iattc",-122.5,-7.5,1976,2203.557,0,24317,0,19429,0,13,0,4875
"iattc",-122.5,-7.5,1977,6111.779,0,72033,0,57271,0,881,0,13881
"iattc",-122.5,-7.5,1977,15.62,0,169,0,133,0,0,0,36
"iattc",-122.5,-7.5,1978,2895.155,0,28356,0,23332,0,711,0,4313
"iattc",-122.5,-7.5,1978,14.618,0,904,0,230,0,337,0,337
"iattc",-122.5,-7.5,1979,3806.564,0,41908,0,31797,0,1162,0,8949
"iattc",-122.5,-7.5,1980,4370.086,0,47912,0,34094,0,534,0,13284
"iattc",-122.5,-7.5,1980,21.563,0,162,0,55,0,33,0,74
"iattc",-122.5,-7.5,1981,4633.802,0,41970,0,32662,0,527,0,8781
"iattc",-122.5,-7.5,1981,27.819,0,188,0,137,0,3,0,48
"iattc",-122.5,-7.5,1981,37.633,27.24,554,23.6,474,0,0,3.64,80
"iattc",-122.5,-7.5,1982,3211.931,0,35964,0,28121,0,157,0,7686
"iattc",-122.5,-7.5,1982,16.77,0,138,0,55,0,0,0,83
"iattc",-122.5,-7.5,1982,2.416,2.07,100,0.06,1,2.01,99,0,0
"iattc",-122.5,-7.5,1983,1584.576,0,21187,0,14891,0,330,0,5966
"iattc",-122.5,-7.5,1983,5.3,0,32,0,23,0,0,0,9
"iattc",-122.5,-7.5,1984,4863.296,0,53578,0,35251,0,447,0,17880
"iattc",-122.5,-7.5,1984,4.6,0,49,0,30,0,0,0,19
"iattc",-122.5,-7.5,1985,3675.999,0,43713,0,32717,0,131,0,10865
"iattc",-122.5,-7.5,1985,31.5,0,277,0,211,0,0,0,66
"iattc",-122.5,-7.5,1986,7710.177,0,104016,0,80031,0,1664,0,22321
"iattc",-122.5,-7.5,1986,196.753,0,1287,0,930,0,5,0,352
"iattc",-122.5,-7.5,1987,8352.883,0,92239,0,69378,0,1282,0,21579
"iattc",-122.5,-7.5,1987,145.967,36.76,773,31.22,605,0.04,3,5.5,165
"iattc",-122.5,-7.5,1988,9553.599,0,77624,0,58597,0,3565,0,15462
"iattc",-122.5,-7.5,1988,12.41,1.71,40,1.28,20,0.04,3,0.39,17
"iattc",-122.5,-7.5,1989,5726.115,0,44070,0,28865,0,883,0,14322
"iattc",-122.5,-7.5,1989,13.624,1.23,37,0.47,8,0.03,2,0.73,27
"iattc",-122.5,-7.5,1989,170.457,20.32,299,19.6,270,0.72,29,0,0
"iattc",-122.5,-7.5,1990,8819.926,0,102010,0,59595,0,754,0,41661
"iattc",-122.5,-7.5,1990,166.203,39.09,1176,24.15,592,0.12,7,14.82,577
"iattc",-122.5,-7.5,1991,14581.368,0,140149,0,100504,0,2768,0,36877
"iattc",-122.5,-7.5,1991,1559.809,436.39,9322,360.13,6972,4.76,301,71.5,2049
"iattc",-122.5,-7.5,1992,9763.263,0,79239,0,54987,0,2171,0,22081
"iattc",-122.5,-7.5,1992,441.692,112.99,14220,84.83,5056,1.58,3123,26.58,6041
"iattc",-122.5,-7.5,1993,8293.114,0,69266,0,43836,0,3641,0,21789
"iattc",-122.5,-7.5,1993,435.92,104.29,4367,87.3,2241,0.45,765,16.54,1361
"iattc",-122.5,-7.5,1994,7976.184,0,72763,0,39814,0,3079,0,29870
"iattc",-122.5,-7.5,1994,498.205,139.8,30141,123.09,23086,0.44,901,16.27,6154
"iattc",-122.5,-7.5,1995,6724.844,0,66367,0,33982,0,7120,0,25265
"iattc",-122.5,-7.5,1995,222.25,67.96,1740,43.64,936,0.83,75,23.49,729
"iattc",-122.5,-7.5,1996,5463.569,0,43768,0,28502,0,1499,0,13767
"iattc",-122.5,-7.5,1996,1113.318,276.72,5988,242.07,4834,1.65,93,33,1061
"iattc",-122.5,-7.5,1997,3383.746,0,31549,0,16245,0,1215,0,14089
"iattc",-122.5,-7.5,1997,411.627,113.93,2862,82.14,1755,0.93,60,30.86,1047
"iattc",-122.5,-7.5,1997,9.686,3.03,142,0.24,8,2.55,126,0.24,8
"iattc",-122.5,-7.5,1998,2627.234,0,25816,0,15188,0,2579,0,8049
"iattc",-122.5,-7.5,1998,92.476,25.48,579,22.85,490,0.13,8,2.5,81
"iattc",-122.5,-7.5,1999,2124.074,0,13878,0,8216,0,541,0,5121
"iattc",-122.5,-7.5,1999,588.289,156.82,4460,94.63,2153,3.07,141,59.12,2166
"iattc",-122.5,-7.5,2000,3404.407,0,44683,0,19789,0,1068,0,23826
"iattc",-122.5,-7.5,2000,285.545,116.69,3380,62.81,1435,0.49,34,53.39,1911
"iattc",-122.5,-7.5,2001,329.55,96.42,0,76.37,0,2.77,0,17.28,0
"iattc",-122.5,-7.5,2001,4551.268,0,52246,0,26897,0,2257,0,23092
"iattc",-122.5,-7.5,2001,769.663,267.15,6532,189.96,3900,2.48,182,74.71,2450
"iattc",-122.5,-7.5,2002,244.8,39.7,0,30.6,0,1.5,0,7.6,0
"iattc",-122.5,-7.5,2002,4528.407,0,34823,0,24136,0,2596,0,8091
"iattc",-122.5,-7.5,2002,402.455,97.73,2212,68.56,1435,0.61,44,28.56,733
"iattc",-122.5,-7.5,2002,1122.894,213.57,6676,93.61,2350,68.43,3097,51.53,1229
"iattc",-122.5,-7.5,2003,591.4,120.39,0,89.47,0,9.06,0,21.86,0
"iattc",-122.5,-7.5,2003,4638.388,0,31030,0,20108,0,2718,0,8204
"iattc",-122.5,-7.5,2003,4483.095,941.04,0,721.36,0,6.14,0,213.54,0
"iattc",-122.5,-7.5,2003,834.864,386.39,7898,318.66,6013,7.86,337,59.87,1548
"iattc",-122.5,-7.5,2004,2837.038,0,20343,0,14290,0,1378,0,4675
"iattc",-122.5,-7.5,2004,1488.853,320.58,0,272.04,0,3.05,0,45.49,0
"iattc",-122.5,-7.5,2004,206.88,60.37,1311,41.48,816,1.85,104,17.04,391
"iattc",-122.5,-7.5,2005,306,67.14,0,30,0,26.51,0,10.63,0
"iattc",-122.5,-7.5,2005,1715.731,0,12933,0,9059,0,2026,0,1848
"iattc",-122.5,-7.5,2005,1304.048,295.77,0,245.27,0,13.71,0,36.79,0
"iattc",-122.5,-7.5,2005,163.62,49.81,1189,37.46,818,1.77,107,10.58,264
"iattc",-122.5,-7.5,2006,1960.076,0,14700,0,9821,0,2361,0,2518
"iattc",-122.5,-7.5,2006,437.808,100.28,2302,94.34,2062,0.91,73,5.03,167
"iattc",-122.5,-7.5,2006,638.93,176.7,4399,128.65,2583,11.37,701,36.68,1115
"iattc",-122.5,-7.5,2007,154,40.21,0,38.47,0,0.54,0,1.2,0
"iattc",-122.5,-7.5,2007,1694.937,0,13578,0,8592,0,2036,0,2950
"iattc",-122.5,-7.5,2007,759.459,228.55,4052,203.94,3278,1.23,137,23.38,637
"iattc",-122.5,-7.5,2007,279,69.47,1450,57.54,1009,2.11,133,9.82,308
"iattc",-122.5,-7.5,2008,3333.926,0,28848,0,20485,0,1430,0,6933
"iattc",-122.5,-7.5,2008,147.794,37.4,908,33.75,819,0.01,1,3.64,88
"iattc",-122.5,-7.5,2008,90.06,33.26,725,29.31,600,0.08,4,3.87,121
"iattc",-122.5,-7.5,2009,60,19.73,575,16.06,365,1.93,128,1.74,82
"iattc",-122.5,-7.5,2009,2064.272,0,20126,0,13366,0,1031,0,5729
"iattc",-122.5,-7.5,2009,216.108,52.01,1054,47.17,908,0.11,13,4.73,133
"iattc",-122.5,-7.5,2009,248.4,80.47,1685,59.57,1080,0.68,47,20.22,558
"iattc",-122.5,-7.5,2010,3931.76,0,41816,0,24717,0,8802,0,8297
"iattc",-122.5,-7.5,2010,546.214,196.21,4960,164.6,3558,7.53,601,24.08,801
"iattc",-122.5,-7.5,2010,183,62.78,1289,53.68,997,1.05,67,8.05,225
"iattc",-122.5,-7.5,2011,22.5,5.43,121,4.73,95,0,0,0.7,26
"iattc",-122.5,-7.5,2011,2950.58,0,19085,0,11498,0,994,0,6593
"iattc",-122.5,-7.5,2011,566.581,143.65,2997,111.42,2116,0.92,62,31.31,819
"iattc",-122.5,-7.5,2011,13.2,57.92,1834,29.08,658,10.04,592,18.8,584
"iattc",-122.5,-7.5,2012,41.063,6.09,150,3.96,70,0.65,45,1.48,35
"iattc",-122.5,-7.5,2012,3178.921,0,23919,0,14358,0,2868,0,6693
"iattc",-122.5,-7.5,2012,26.844,8.19,141,7.26,113,0.13,11,0.8,17
"iattc",-122.5,-7.5,2012,63,27.78,607,22.42,459,0.56,40,4.8,108
"iattc",-122.5,-7.5,2013,152.2,12.81,331,9.49,196,2.26,105,1.06,30
"iattc",-122.5,-7.5,2013,4768.367,0,27309,0,18599,0,1681,0,7029
"iattc",-122.5,-7.5,2013,304.358,64.89,1368,53.13,1060,0.24,18,11.52,290
"iattc",-122.5,-7.5,2013,24,3.54,78,1.51,33,0.11,8,1.92,37
"iattc",-122.5,-7.5,2014,3235.898,0,22600,0,15931,0,1783,0,4886
"iattc",-122.5,-7.5,2014,323.368,70.43,1339,59.5,1099,0.31,21,10.62,219
"iattc",-122.5,-7.5,2014,75,16.83,482,9.01,175,1.02,76,6.8,231
"iattc",-122.5,-7.5,2015,363.903,84.62,3429,37.87,917,40.61,2317,6.14,195
"iattc",-122.5,-7.5,2015,2572.322,0,23974,0,17119,0,2087,0,4768
"iattc",-122.5,-7.5,2015,1378.034,469.6,10238,415.56,8782,2.57,165,51.47,1291
"iattc",-122.5,-7.5,2015,52.1,16.71,320,11.87,198,2.67,71,2.17,51
"iattc",-122.5,-7.5,2016,63,23.23,659,18.95,472,0.69,47,3.59,140
"iattc",-122.5,-7.5,2016,2226.731,0,19290,0,12062,0,2087,0,5141
"iattc",-122.5,-7.5,2016,1045.483,340.99,7053,266.03,4808,7.54,502,67.42,1743
"iattc",-122.5,-7.5,2016,28.8,21.25,0,11.41,0,0,0,9.84,0
"iattc",-122.5,-7.5,2016,151.792,41.26,736,35.89,578,0.48,32,4.89,126
"iattc",-122.5,-7.5,2016,65.28,0,531,0,283,0,68,0,180
"iattc",-122.5,-7.5,2017,127.5,21.06,412,16.75,280,0.19,12,4.12,120
"iattc",-122.5,-7.5,2017,3259.271,0,21006,0,14672,0,1291,0,5043
"iattc",-122.5,-7.5,2017,1113.297,364.35,6431,295.21,4736,2.03,136,67.11,1559
"iattc",-122.5,-7.5,2017,69,6.41,0,1.34,0,4.59,0,0.48,0
"iattc",-122.5,-7.5,2017,67.64,37.88,801,34.3,665,0.8,49,2.78,87
"iattc",-122.5,-7.5,2017,682.412,0,2878,0,1842,0,209,0,827
"iattc",-122.5,-7.5,2018,400.82,117.87,5399,20.41,433,49.04,3224,48.42,1742
"iattc",-122.5,-7.5,2018,1827.835,0,9301,0,5871,0,217,0,3213
"iattc",-122.5,-7.5,2018,81.692,26.86,465,24.08,389,0.01,1,2.77,75
"iattc",-122.5,-7.5,2018,120.05,22.13,0,14.95,0,0.55,0,6.63,0
"iattc",-122.5,-7.5,2018,16.96,3.04,56,2.69,45,0.01,1,0.34,10
"iattc",-122.5,-7.5,2018,226.402,0,691,0,443,0,33,0,215
"iattc",-122.5,-7.5,2019,468.166,64.21,1525,56.49,1206,2.34,154,5.38,165
"iattc",-122.5,-7.5,2019,746.933,0,8139,0,4237,0,806,0,3096
"iattc",-122.5,-7.5,2019,280.362,158.51,3878,89.01,2061,0.4,24,69.1,1793
"iattc",-122.5,-7.5,2019,211.15,45.55,0,37.09,0,0.02,0,8.44,0
"iattc",-122.5,-7.5,2019,59.28,25.1,530,17.75,324,0,0,7.35,206
"iattc",-122.5,-7.5,2019,137.883,0,423,0,281,0,1,0,141
"iattc",-122.5,-7.5,2020,192.856,93.84,1864,79.72,1465,1.26,56,12.86,343
"iattc",-122.5,-7.5,2020,1389.922,0,12856,0,7777,0,641,0,4438
"iattc",-122.5,-7.5,2020,1078.233,486.35,11483,300.93,6642,3.28,172,182.14,4669
"iattc",-122.5,-7.5,2020,276.36,80.86,1605,67.82,1235,0.42,26,12.62,344
"iattc",-122.5,-7.5,2020,43.64,9.13,0,7.08,0,0.26,0,1.79,0
"iattc",-122.5,-7.5,2021,25.2,5.24,301,1.01,28,4.15,271,0.08,2
"iattc",-122.5,-7.5,2021,1483.746,0,14541,0,7543,0,1335,0,5663
"iattc",-122.5,-7.5,2021,446.236,181.87,4623,130.59,2839,6.06,414,45.22,1370
"iattc",-122.5,-7.5,2021,68,31.49,674,22.15,442,0.78,48,8.56,184
"iattc",-122.5,-7.5,2021,13.5,0,56,0,21,0,0,0,35
"iattc",-122.5,-7.5,2022,1609.64,0,13970,0,7209,0,1974,0,4787
"iattc",-122.5,-7.5,2022,27.115,10.04,265,7.45,159,0.7,49,1.89,57
"iattc",-122.5,-7.5,2022,184.632,39.57,783,33.95,587,1.6,101,4.02,95
"iattc",-122.5,-7.5,2022,72.75,0,251,0,198,0,32,0,21
"iattc",-122.5,-7.5,2023,982.79,0,9076,0,5279,0,473,0,3324
"iattc",-122.5,-7.5,2023,24.848,41.82,1030,25.85,549,0.68,39,15.29,442
"iattc",-122.5,-7.5,2023,79.616,0,170,0,103,0,1,0,66
"iattc",-122.5,-7.5,2024,465.593,0,8685,0,3035,0,1190,0,4460
"iattc",-122.5,-7.5,2024,630.848,374.37,10040,190.91,4367,14.88,886,168.58,4787
"iattc",-117.5,-7.5,1957,790.223,0,41050,0,21488,0,542,0,19020
"iattc",-117.5,-7.5,1958,811.073,0,42108,0,25645,0,3340,0,13123
"iattc",-117.5,-7.5,1959,444.251,0,22328,0,16559,0,1232,0,4537
"iattc",-117.5,-7.5,1960,503.461,0,29357,0,15188,0,1825,0,12344
"iattc",-117.5,-7.5,1961,961.223,0,46292,0,26545,0,3873,0,15874
"iattc",-117.5,-7.5,1962,855.203,0,28066,0,20807,0,1460,0,5799
"iattc",-117.5,-7.5,1963,1315.53,0,33372,0,21865,0,1452,0,10055
"iattc",-117.5,-7.5,1964,870.841,0,18580,0,11849,0,1997,0,4734
"iattc",-117.5,-7.5,1965,1019.734,0,19299,0,10051,0,1553,0,7695
"iattc",-117.5,-7.5,1966,643.841,0,12174,0,7299,0,1213,0,3662
